 phi	energy	
   68.754922574116094      -0.73303779192089447     
   73.338580436289703      -0.62248211361810879     
   77.922238298463327      -0.51274665638176919     
   82.505923481392855      -0.40526850907893341     
   87.089581343566479      -0.30124906950727803     
   91.673239205740089      -0.20162941812894308     
   96.256897067913712      -0.10707981972839731     
   100.84055493008732       -1.7993943328125206E-002
   105.42421279226095        6.5508262685925134E-002
   110.00787065443456       0.14356984505373793     
  -343.77466751209226       -1.6749659869838203     
  -339.19100964991867       -1.6981636587866535     
  -334.60735178774507       -1.7001428830115479     
  -330.02369392557142       -1.6819955172171961     
  -325.44000874264191       -1.6450965190915454     
  -320.85635088046826       -1.5910639781849403     
  -316.27269301829466       -1.5217121403553322     
  -311.68903515612107       -1.4390030593009928     
  -307.10537729394741       -1.3449950914707920     
  -302.52171943177382       -1.2417906630349940     
  -297.93803424884430       -1.1314838009028541     
  -293.35437638667065       -1.0161127616655734     
  -288.77071852449706      -0.89760902908108575     
  -284.18706066232340      -0.77775705231234826     
  -279.60340280014981      -0.65815597261231717     
  -275.01974493797621      -0.54018812778770420     
  -270.43608707580256      -0.42499444079237858     
  -265.85240189287305      -0.31345660014708332     
  -261.26874403069939      -0.20619033622496186     
  -256.68508616852580      -0.10354002730757950     
  -252.10142830635218       -5.5878918819036727E-003
  -247.51777044417858        8.7832540669317227E-002
  -242.93408526124904       0.17711562792303748     
  -238.35042739907541       0.26285366662033238     
  -233.76676953690179       0.34580653814437257     
  -229.18311167472820       0.42686129399106787     
  -224.59945381255457       0.50699081086125353     
  -220.01579595038095       0.58720947048404848     
  -215.43212442782936       0.66852790983445487     
  -210.84846656565577       0.75190666691790820     
  -206.26480870348215       0.83821364594810865     
  -201.68113718093056       0.92818208966451443     
  -197.09747931875694        1.0223722207523405     
  -192.51382145658334        1.1211402352551092     
  -187.93014993403176        1.2246107984388472     
  -183.34649207185814        1.3326559481097520     
  -178.76283420968451        1.4448841056538104     
  -174.17916268713296        1.5606340685227906     
  -169.59550482495933        1.6789767131228635     
  -165.01184696278571        1.7987278108421463     
  -160.42818910061209        1.9184651559055825     
  -155.84451757806053        2.0365551135557225     
  -151.26085971588691        2.1511838431818986     
  -146.67720185371329        2.2603980369288026     
  -142.09353033116170        2.3621474642600369     
  -137.50987246898811        2.4543317871580719     
  -132.92621460681448        2.5348528323110084     
  -128.34254308426290        2.6016654920630495     
  -123.75888522208929        2.6528294565259785     
  -119.17522735991567        2.6865614641429265     
  -114.59155583736410        2.7012830791058744     
  -110.00789797519047        2.6956656998226363     
  -105.42424011301686        2.6686708578736464     
  -100.84058225084324        2.6195840716605412     
  -96.256924388669631        2.5480421523138026     
  -91.673239205740089        2.4540521990477449     
  -87.089581343566479        2.3380054191489554     
  -82.505923481392855        2.2006766612462334     
  -77.922265619219246        2.0432207200220844     
  -73.338607757045622        1.8671573962162151     
  -68.754949894872013        1.6743486799803899     
  -64.171264711942470        1.4669667697590101     
  -59.587606849768854        1.2474611874164119     
  -55.003948987595237        1.0185070630780870     
  -50.420291125421620       0.78296038939941459     
  -45.836633263248004       0.54380301238592799     
  -41.252975401074387       0.30408587441493978     
  -36.669317538900771        6.6870640183294860E-002
  -32.085632355971235      -0.16483028712293618     
  -27.501974493797618      -0.38810577601914098     
  -22.918316631624002      -0.60020931737380001     
  -18.334658769450385      -0.79860473640109109     
  -13.751000907276769      -0.98101394513363716     
  -9.1673430451031521       -1.1454572906153910     
  -4.5836578621736166       -1.2902877847420291     
   0.0000000000000000       -1.4142135314644744     
   4.5836578621736166       -1.5163204626686297     
   9.1673157243472332       -1.5960777346160351     
   13.750973586520850       -1.6533389227266571     
   18.334631448694466       -1.6883336660915256     
   22.918289310868083       -1.7016509757016902     
   27.501974493797618       -1.6942145981610903     
   32.085632355971235       -1.6672516333265504     
   36.669290218144852       -1.6222542793868102     
   41.252948080318468       -1.5609366364498805     
   45.836605942492085       -1.4851873239788929     
   50.420263804665701       -1.3970191740702793     
   55.003948987595237       -1.2985167015884624     
   59.587606849768854       -1.1917863201067633     
   64.171264711942470       -1.0789016505056703     
   68.754922574116094      -0.96185700918619632     
   73.338580436289703      -0.84252159297382689     
   77.922238298463327      -0.72259889875106997     
   82.505923481392855      -0.60359110623268131     
   87.089581343566479      -0.48677350082907966     
   91.673239205740089      -0.37316896264227184     
   96.256897067913712      -0.26353721183687107     
   100.84055493008732      -0.15836839155740812     
   105.42421279226095       -5.7885325949804556E-002
   110.00787065443456        3.7946412380560957E-002
